,unicode,font,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
76,66,Comic Sans MS,0,0,0,0,0,0,0,113,212,242,248,203,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,255,239,243,255,255,159,2,0,0,0,0,0,0,0,0,0,0,0,0,222,233,0,1,61,219,255,109,0,0,0,0,0,0,0,0,0,0,0,0,227,228,0,0,0,33,248,214,0,0,0,0,0,0,0,0,0,0,0,0,233,219,0,0,0,0,206,248,0,0,0,0,0,0,0,0,0,0,0,0,244,207,0,0,0,3,238,232,0,0,0,0,0,0,0,0,0,0,0,3,255,196,0,0,0,122,255,169,0,0,0,0,0,0,0,0,0,0,0,18,255,210,72,88,171,255,250,47,0,0,0,0,0,0,0,0,0,0,0,34,255,255,255,255,255,255,140,0,0,0,0,0,0,0,0,0,0,0,0,47,255,231,212,225,254,255,255,160,6,0,0,0,0,0,0,0,0,0,0,57,255,144,0,0,27,128,236,255,134,0,0,0,0,0,0,0,0,0,0,63,255,144,0,0,0,0,23,239,211,0,0,0,0,0,0,0,0,0,0,64,255,144,0,0,0,0,92,254,177,0,0,0,0,0,0,0,0,0,0,64,255,144,0,16,76,163,254,239,41,0,0,0,0,0,0,0,0,0,0,62,255,247,249,255,255,255,212,44,0,0,0,0,0,0,0,0,0,0,0,14,216,250,236,205,155,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,67,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,182,243,240,230,147,0,0,0,0,0,0,0,0,0,0,0,0,0,83,247,255,245,247,255,220,0,0,0,0,0,0,0,0,0,0,0,0,57,248,249,102,2,23,248,236,0,0,0,0,0,0,0,0,0,0,0,11,224,255,85,0,0,0,143,179,0,0,0,0,0,0,0,0,0,0,0,141,255,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,247,230,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,255,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,252,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,252,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,255,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,255,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,243,22,0,0,0,0,97,224,51,0,0,0,0,0,0,0,0,0,0,126,255,191,25,0,44,172,255,252,59,0,0,0,0,0,0,0,0,0,0,8,203,255,255,243,255,255,232,67,0,0,0,0,0,0,0,0,0,0,0,0,14,145,232,246,210,125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,68,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,205,200,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,255,255,255,214,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,61,255,196,194,255,255,230,100,0,0,0,0,0,0,0,0,0,0,0,0,58,255,153,0,55,177,255,255,160,8,0,0,0,0,0,0,0,0,0,0,53,255,157,0,0,0,58,222,255,185,3,0,0,0,0,0,0,0,0,0,48,255,161,0,0,0,0,17,204,255,125,0,0,0,0,0,0,0,0,0,43,255,164,0,0,0,0,0,27,245,245,14,0,0,0,0,0,0,0,0,40,255,166,0,0,0,0,0,0,155,255,84,0,0,0,0,0,0,0,0,42,255,160,0,0,0,0,0,0,108,255,118,0,0,0,0,0,0,0,0,48,255,153,0,0,0,0,0,0,120,255,105,0,0,0,0,0,0,0,0,58,255,145,0,0,0,0,0,0,194,255,59,0,0,0,0,0,0,0,0,69,255,138,0,0,0,0,0,85,255,218,1,0,0,0,0,0,0,0,0,77,255,184,28,0,0,22,117,250,254,69,0,0,0,0,0,0,0,0,0,82,255,255,255,239,241,255,255,252,101,0,0,0,0,0,0,0,0,0,0,37,243,255,255,255,246,218,157,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,69,Comic Sans MS,0,0,0,0,0,0,112,233,215,247,255,255,243,223,168,67,0,0,0,0,0,0,0,0,0,0,153,255,255,255,255,239,247,255,255,202,0,0,0,0,0,0,0,0,0,0,128,255,141,52,7,0,0,23,79,47,0,0,0,0,0,0,0,0,0,0,113,255,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,255,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,255,51,17,42,67,93,118,110,2,0,0,0,0,0,0,0,0,0,0,170,255,250,255,255,255,255,255,255,39,0,0,0,0,0,0,0,0,0,0,199,255,248,225,201,177,153,130,87,0,0,0,0,0,0,0,0,0,0,0,192,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,255,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,255,253,236,232,232,232,232,195,3,0,0,0,0,0,0,0,0,0,0,0,114,206,242,253,254,249,236,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,70,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,238,221,243,255,254,240,204,146,41,0,0,0,0,0,0,0,0,0,0,96,255,255,255,248,236,244,255,255,194,0,0,0,0,0,0,0,0,0,0,96,255,133,19,0,0,0,12,61,34,0,0,0,0,0,0,0,0,0,0,96,255,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,186,178,217,225,212,198,104,0,0,0,0,0,0,0,0,0,0,0,96,255,255,255,255,255,255,255,155,0,0,0,0,0,0,0,0,0,0,0,96,255,141,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,239,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,71,Comic Sans MS,0,0,0,0,0,0,0,0,0,4,128,231,241,180,79,0,0,0,0,0,0,0,0,0,0,0,0,0,3,172,255,254,248,255,255,155,0,0,0,0,0,0,0,0,0,0,0,0,133,255,219,39,6,86,226,208,0,0,0,0,0,0,0,0,0,0,0,49,253,245,40,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,185,255,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,255,219,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,255,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,255,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,255,218,0,0,44,125,182,214,238,247,242,42,0,0,0,0,0,0,0,47,255,181,0,138,255,255,255,255,245,255,240,32,0,0,0,0,0,0,0,60,255,164,0,140,211,123,41,9,122,255,160,0,0,0,0,0,0,0,0,51,255,170,0,0,0,0,0,4,218,255,78,0,0,0,0,0,0,0,0,16,255,211,0,0,0,0,0,142,255,212,2,0,0,0,0,0,0,0,0,0,196,255,117,7,0,29,151,255,246,54,0,0,0,0,0,0,0,0,0,0,59,249,255,253,239,255,255,239,70,0,0,0,0,0,0,0,0,0,0,0,0,56,183,240,249,218,142,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,72,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,232,82,0,0,0,0,0,0,0,65,229,23,0,0,0,0,0,0,0,56,255,127,0,0,0,0,0,0,0,147,255,22,0,0,0,0,0,0,0,68,255,115,0,0,0,0,0,0,0,178,255,1,0,0,0,0,0,0,0,81,255,100,0,0,0,0,0,0,0,181,255,0,0,0,0,0,0,0,0,91,255,88,0,0,0,0,0,0,0,184,253,0,0,0,0,0,0,0,0,95,255,85,0,0,0,0,0,0,0,190,244,0,0,0,0,0,0,0,0,90,255,91,0,19,71,120,162,200,219,249,230,0,0,0,0,0,0,0,0,83,255,208,222,255,255,255,255,255,255,255,215,0,0,0,0,0,0,0,0,82,255,255,255,220,164,112,68,29,10,244,201,0,0,0,0,0,0,0,0,91,255,138,19,0,0,0,0,0,0,243,194,0,0,0,0,0,0,0,0,108,255,87,0,0,0,0,0,0,0,236,196,0,0,0,0,0,0,0,0,125,255,64,0,0,0,0,0,0,0,223,209,0,0,0,0,0,0,0,0,143,255,42,0,0,0,0,0,0,0,209,225,0,0,0,0,0,0,0,0,155,255,25,0,0,0,0,0,0,0,196,239,0,0,0,0,0,0,0,0,108,217,3,0,0,0,0,0,0,0,138,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,73,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,226,249,254,251,239,221,192,157,32,0,0,0,0,0,0,0,0,0,0,42,218,232,236,255,254,255,255,255,109,0,0,0,0,0,0,0,0,0,0,0,0,0,53,255,165,20,55,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,255,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,255,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,255,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,255,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,255,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,204,247,255,255,255,255,255,238,29,0,0,0,0,0,0,0,0,0,0,6,226,252,244,236,232,232,232,216,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,74,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,252,255,255,255,255,255,236,113,0,0,0,0,0,0,0,0,0,0,0,120,230,232,235,255,248,232,231,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,255,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,255,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,255,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,255,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,255,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,255,124,0,0,0,0,0,0,0,0,0,0,0,0,36,15,0,0,0,80,255,99,0,0,0,0,0,0,0,0,0,0,0,16,251,172,0,0,0,105,255,67,0,0,0,0,0,0,0,0,0,0,0,12,252,234,16,0,0,142,255,27,0,0,0,0,0,0,0,0,0,0,0,0,163,255,212,65,2,207,227,0,0,0,0,0,0,0,0,0,0,0,0,0,14,190,255,255,247,255,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,207,248,194,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,75,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,186,0,0,0,0,27,220,120,0,0,0,0,0,0,0,0,0,0,0,221,236,0,0,0,7,200,255,124,0,0,0,0,0,0,0,0,0,0,0,223,228,0,0,0,157,255,213,9,0,0,0,0,0,0,0,0,0,0,0,228,216,0,0,108,255,242,42,0,0,0,0,0,0,0,0,0,0,0,0,234,204,0,69,251,252,78,0,0,0,0,0,0,0,0,0,0,0,0,0,239,193,44,239,255,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,215,230,255,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,255,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,255,255,255,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,255,237,253,251,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,255,192,98,254,250,80,0,0,0,0,0,0,0,0,0,0,0,0,0,21,255,192,0,111,255,250,86,0,0,0,0,0,0,0,0,0,0,0,0,25,255,192,0,0,120,255,254,130,8,0,0,0,0,0,0,0,0,0,0,24,255,192,0,0,0,105,251,255,221,13,0,0,0,0,0,0,0,0,0,0,198,150,0,0,0,0,55,194,232,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,76,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,224,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,255,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,255,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,255,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,255,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,255,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,201,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,9,255,188,0,14,56,113,179,245,177,0,0,0,0,0,0,0,0,0,0,10,255,249,243,255,255,255,255,249,123,0,0,0,0,0,0,0,0,0,0,0,159,248,245,222,186,141,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,77,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,213,142,0,0,0,0,3,194,170,0,0,0,0,0,0,0,0,0,0,107,255,245,6,0,0,0,70,255,255,33,0,0,0,0,0,0,0,0,0,176,255,255,55,0,0,0,130,255,255,85,0,0,0,0,0,0,0,0,0,229,255,255,101,0,0,0,182,255,255,123,0,0,0,0,0,0,0,0,17,255,255,255,146,0,0,6,244,255,255,159,0,0,0,0,0,0,0,0,62,255,208,255,193,0,0,65,255,182,253,194,0,0,0,0,0,0,0,0,111,255,123,239,239,0,0,136,255,94,221,235,0,0,0,0,0,0,0,0,178,255,65,189,255,33,0,209,252,18,178,255,23,0,0,0,0,0,0,3,241,251,10,137,255,95,38,255,191,0,133,255,74,0,0,0,0,0,0,56,255,202,0,78,255,158,125,255,111,0,87,255,128,0,0,0,0,0,0,119,255,142,0,17,254,222,211,255,32,0,38,255,191,0,0,0,0,0,0,176,255,83,0,0,209,255,255,211,0,0,1,238,248,9,0,0,0,0,0,221,255,42,0,0,146,255,255,134,0,0,0,186,255,71,0,0,0,0,0,245,246,4,0,0,77,255,255,47,0,0,0,126,255,133,0,0,0,0,0,195,159,0,0,0,6,208,159,0,0,0,0,32,231,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,78,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223,30,0,0,0,0,0,0,0,86,236,40,0,0,0,0,0,0,0,219,255,190,0,0,0,0,0,0,0,117,255,138,0,0,0,0,0,0,0,200,255,255,101,0,0,0,0,0,0,58,255,188,0,0,0,0,0,0,0,176,255,253,241,31,0,0,0,0,0,10,255,217,0,0,0,0,0,0,0,161,255,135,255,190,2,0,0,0,0,0,241,233,0,0,0,0,0,0,0,160,255,32,172,255,119,0,0,0,0,0,223,240,0,0,0,0,0,0,0,160,255,32,17,226,251,59,0,0,0,0,209,243,0,0,0,0,0,0,0,160,255,32,0,57,250,230,27,0,0,0,200,244,0,0,0,0,0,0,0,160,255,32,0,0,108,255,205,10,0,0,196,244,0,0,0,0,0,0,0,160,255,32,0,0,0,164,255,171,2,0,193,244,0,0,0,0,0,0,0,160,255,32,0,0,0,9,200,255,154,0,192,244,0,0,0,0,0,0,0,160,255,32,0,0,0,0,23,224,255,143,192,244,0,0,0,0,0,0,0,173,255,30,0,0,0,0,0,43,237,255,250,242,0,0,0,0,0,0,0,193,255,15,0,0,0,0,0,0,52,241,255,223,0,0,0,0,0,0,0,135,197,0,0,0,0,0,0,0,0,56,222,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,79,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,194,238,248,225,170,66,0,0,0,0,0,0,0,0,0,0,0,14,184,255,255,249,239,254,255,255,131,0,0,0,0,0,0,0,0,0,3,183,255,215,68,2,0,14,99,241,255,64,0,0,0,0,0,0,0,0,114,255,214,15,0,0,0,0,0,97,255,167,0,0,0,0,0,0,0,14,241,252,45,0,0,0,0,0,0,11,253,223,0,0,0,0,0,0,0,103,255,160,0,0,0,0,0,0,0,0,232,246,0,0,0,0,0,0,0,177,255,65,0,0,0,0,0,0,0,0,231,247,0,0,0,0,0,0,0,226,251,8,0,0,0,0,0,0,0,5,250,227,0,0,0,0,0,0,0,247,232,0,0,0,0,0,0,0,0,53,255,181,0,0,0,0,0,0,0,244,235,0,0,0,0,0,0,0,0,139,255,114,0,0,0,0,0,0,0,206,255,40,0,0,0,0,0,0,19,241,248,23,0,0,0,0,0,0,0,119,255,182,3,0,0,0,0,3,178,255,141,0,0,0,0,0,0,0,0,9,215,255,190,56,1,0,42,183,255,212,11,0,0,0,0,0,0,0,0,0,29,209,255,255,246,242,255,255,213,33,0,0,0,0,0,0,0,0,0,0,0,7,107,197,241,246,212,122,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,80,Comic Sans MS,0,0,0,0,0,0,0,90,217,247,250,211,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176,255,235,246,255,255,175,4,0,0,0,0,0,0,0,0,0,0,0,0,187,233,0,2,62,210,255,124,0,0,0,0,0,0,0,0,0,0,0,0,188,229,0,0,0,17,233,230,0,0,0,0,0,0,0,0,0,0,0,0,193,220,0,0,0,0,168,255,12,0,0,0,0,0,0,0,0,0,0,0,203,208,0,0,0,0,190,252,2,0,0,0,0,0,0,0,0,0,0,0,216,196,0,0,0,46,251,197,0,0,0,0,0,0,0,0,0,0,0,0,229,187,0,10,93,233,255,79,0,0,0,0,0,0,0,0,0,0,0,0,245,255,242,254,255,255,126,0,0,0,0,0,0,0,0,0,0,0,0,3,255,245,250,237,179,65,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,255,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,223,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,81,Comic Sans MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,169,226,248,236,196,109,5,0,0,0,0,0,0,0,0,0,0,30,198,255,255,254,239,250,255,255,207,23,0,0,0,0,0,0,0,0,38,234,255,207,85,13,0,2,66,209,255,201,3,0,0,0,0,0,0,10,221,255,153,5,0,0,0,0,0,13,212,255,101,0,0,0,0,0,0,126,255,177,1,0,0,0,0,0,0,0,65,255,204,0,0,0,0,0,0,224,253,31,0,0,0,0,0,0,0,0,0,223,255,20,0,0,0,0,31,255,200,0,0,0,0,0,0,0,0,0,0,166,255,64,0,0,0,0,56,255,167,0,0,0,0,0,0,0,0,0,0,139,255,84,0,0,0,0,47,255,179,0,0,0,0,0,0,0,0,0,0,139,255,86,0,0,0,0,11,248,238,7,0,0,0,51,75,0,0,0,0,192,255,52,0,0,0,0,0,174,255,120,0,0,0,197,254,89,0,0,75,255,220,1,0,0,0,0,0,45,250,251,77,0,0,94,255,249,82,86,244,255,79,0,0,0,0,0,0,0,106,255,252,140,33,0,138,255,254,255,254,116,0,0,0,0,0,0,0,0,0,105,249,255,255,251,255,255,255,255,180,0,0,0,0,0,0,0,0,0,0,0,37,153,223,249,232,186,125,245,255,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,249,255,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,251,255,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,248,206,0
